"site_ID","lat","long","distance_to_chemfab","bearing","dataset","sample_date","sample_collection","PFOA","bearing_cat","aspect","slope","difference","slope_direction"
"340",42.89232495,-73.23178208,2929.375993,154.6635448,"DEC_dt_1",2017-10-18,"POET Influent",46,4,3,11.7097415924072,-1,"NA"
"340",42.89232495,-73.23178208,2929.375993,154.6635448,"DEC_dt_1",2016-08-11,"POET Influent",51,4,3,11.7097415924072,-1,"NA"
"340",42.89232495,-73.23178208,2929.375993,154.6635448,"DEC_dt_1",2016-05-25,"POET Influent",79,4,3,11.7097415924072,-1,"NA"
"340",42.89232495,-73.23178208,2929.375993,154.6635448,"DEC_dt_1",2016-04-12,"Raw",77.3,4,3,11.7097415924072,-1,"NA"
"341",42.89304182,-73.23128006,2882.589376,153.1468026,"DEC_dt_1",2016-05-25,"POET Influent",35,4,3,13.5077905654907,-1,"NA"
"341",42.89304182,-73.23128006,2882.589376,153.1468026,"DEC_dt_1",2016-08-04,"POET Influent",38,4,3,13.5077905654907,-1,"NA"
"341",42.89304182,-73.23128006,2882.589376,153.1468026,"DEC_dt_1",2016-04-12,"Raw",32.5,4,3,13.5077905654907,-1,"NA"
"341",42.89304182,-73.23128006,2882.589376,153.1468026,"DEC_dt_1",2016-06-28,"POET Influent",38,4,3,13.5077905654907,-1,"NA"
"341",42.89304182,-73.23128006,2882.589376,153.1468026,"DEC_dt_1",2017-10-05,"POET Influent",61,4,3,13.5077905654907,-1,"NA"
"342",42.89888489,-73.23381939,2228.642872,150.0503981,"DEC_dt_1",2016-05-18,"POET Influent",120,4,7,2.70895648002625,3,"NA"
"342",42.89888489,-73.23381939,2228.642872,150.0503981,"DEC_dt_1",2016-04-06,"POET Influent",120,4,7,2.70895648002625,3,"NA"
"342",42.89888489,-73.23381939,2228.642872,150.0503981,"DEC_dt_1",2017-08-28,"POET Influent",110,4,7,2.70895648002625,3,"NA"
"342",42.89888489,-73.23381939,2228.642872,150.0503981,"DEC_dt_1",2016-03-04,"Raw",126,4,7,2.70895648002625,3,"NA"
"342",42.89888489,-73.23381939,2228.642872,150.0503981,"DEC_dt_1",2016-06-28,"POET Influent",100,4,7,2.70895648002625,3,"NA"
"343",42.90125763,-73.2351698,1952.148151,148.8468681,"DEC_dt_1",2016-07-29,"POET Influent",33,4,8,2.06829929351807,4,"Towards"
"343",42.90125763,-73.2351698,1952.148151,148.8468681,"DEC_dt_1",2016-04-12,"Raw",62.5,4,8,2.06829929351807,4,"Towards"
"343",42.90125763,-73.2351698,1952.148151,148.8468681,"DEC_dt_1",2016-05-23,"POET Influent",44,4,8,2.06829929351807,4,"Towards"
"343",42.90125763,-73.2351698,1952.148151,148.8468681,"DEC_dt_1",2016-06-28,"POET Influent",39,4,8,2.06829929351807,4,"Towards"
"343",42.90125763,-73.2351698,1952.148151,148.8468681,"DEC_dt_1",2017-08-29,"POET Influent",56,4,8,2.06829929351807,4,"Towards"
"345",42.89961731,-73.2347807,2116.624876,150.8685678,"DEC_dt_1",2016-12-06,"POET Influent",36,4,6,2.43874955177307,2,"NA"
"345",42.89961731,-73.2347807,2116.624876,150.8685678,"DEC_dt_1",2016-06-07,"Raw",62.6,4,6,2.43874955177307,2,"NA"
"345",42.89961731,-73.2347807,2116.624876,150.8685678,"DEC_dt_1",2017-12-15,"POET Influent",33,4,6,2.43874955177307,2,"NA"
"345",42.89961731,-73.2347807,2116.624876,150.8685678,"DEC_dt_1",2016-09-19,"POET Influent",0,4,6,2.43874955177307,2,"NA"
"345",42.89961731,-73.2347807,2116.624876,150.8685678,"DEC_dt_1",2016-10-26,"POET Influent",46,4,6,2.43874955177307,2,"NA"
"347",42.91432846,-73.21666828,2722.805104,90.66880997,"DEC_dt_1",2016-11-09,"POET Influent",190,3,6,4.39350080490112,3,"NA"
"347",42.91432846,-73.21666828,2722.805104,90.66880997,"DEC_dt_1",2023-09-15,"POET Influent",170,3,6,4.39350080490112,3,"NA"
"347",42.91432846,-73.21666828,2722.805104,90.66880997,"DEC_dt_1",2016-09-28,"POET Influent",160,3,6,4.39350080490112,3,"NA"
"347",42.91432846,-73.21666828,2722.805104,90.66880997,"DEC_dt_1",2017-01-16,"POET Influent",230,3,6,4.39350080490112,3,"NA"
"347",42.91432846,-73.21666828,2722.805104,90.66880997,"DEC_dt_1",2022-12-21,"influent",170,3,6,4.39350080490112,3,"NA"
"347",42.91432846,-73.21666828,2722.805104,90.66880997,"DEC_dt_1",2022-09-29,"influent",110,3,6,4.39350080490112,3,"NA"
"347",42.91432846,-73.21666828,2722.805104,90.66880997,"DEC_dt_1",2021-09-23,"POET Influent",280,3,6,4.39350080490112,3,"NA"
"347",42.91432846,-73.21666828,2722.805104,90.66880997,"DEC_dt_1",2021-03-11,"POET Influent",240,3,6,4.39350080490112,3,"NA"
"347",42.91432846,-73.21666828,2722.805104,90.66880997,"DEC_dt_1",2023-03-23,"influent",200,3,6,4.39350080490112,3,"NA"
"347",42.91432846,-73.21666828,2722.805104,90.66880997,"DEC_dt_1",2020-09-04,"POET Influent",160,3,6,4.39350080490112,3,"NA"
"347",42.91432846,-73.21666828,2722.805104,90.66880997,"DEC_dt_1",2022-03-21,"POET Influent",260,3,6,4.39350080490112,3,"NA"
"347",42.91432846,-73.21666828,2722.805104,90.66880997,"DEC_dt_1",2019-01-15,"POET Influent",360,3,6,4.39350080490112,3,"NA"
"347",42.91432846,-73.21666828,2722.805104,90.66880997,"DEC_dt_1",2016-06-30,"Raw",160,3,6,4.39350080490112,3,"NA"
"347",42.91432846,-73.21666828,2722.805104,90.66880997,"DEC_dt_1",2018-01-25,"POET Influent",230,3,6,4.39350080490112,3,"NA"
"348",42.91585377,-73.2159816,2779.165139,86.70350352,"DEC_dt_1",2016-08-30,"Raw",0,3,7,5.6692476272583,4,"Towards"
"348",42.91585377,-73.2159816,2779.165139,86.70350352,"DEC_dt_1",2022-11-04,"Raw",0,3,7,5.6692476272583,4,"Towards"
"348",42.91585377,-73.2159816,2779.165139,86.70350352,"DEC_dt_1",2016-09-27,"Raw",0,3,7,5.6692476272583,4,"Towards"
"348",42.91585377,-73.2159816,2779.165139,86.70350352,"DEC_dt_1",2023-04-12,"Raw",0,3,7,5.6692476272583,4,"Towards"
"348",42.91585377,-73.2159816,2779.165139,86.70350352,"DEC_dt_1",2021-10-19,"Raw",0,3,7,5.6692476272583,4,"Towards"
"348",42.91585377,-73.2159816,2779.165139,86.70350352,"DEC_dt_1",2017-04-12,"Raw",0,3,7,5.6692476272583,4,"Towards"
"348",42.91585377,-73.2159816,2779.165139,86.70350352,"DEC_dt_1",2020-10-21,"Raw",0,3,7,5.6692476272583,4,"Towards"
"348",42.91585377,-73.2159816,2779.165139,86.70350352,"DEC_dt_1",2020-01-30,"Raw",0,3,7,5.6692476272583,4,"Towards"
"348",42.91585377,-73.2159816,2779.165139,86.70350352,"DEC_dt_1",2017-10-19,"Raw",0,3,7,5.6692476272583,4,"Towards"
"348",42.91585377,-73.2159816,2779.165139,86.70350352,"DEC_dt_1",2018-05-02,"Raw",0,3,7,5.6692476272583,4,"Towards"
"348",42.91585377,-73.2159816,2779.165139,86.70350352,"DEC_dt_1",2018-10-24,"Raw",0,3,7,5.6692476272583,4,"Towards"
"348",42.91585377,-73.2159816,2779.165139,86.70350352,"DEC_dt_1",2021-04-28,"Raw",0,3,7,5.6692476272583,4,"Towards"
"348",42.91585377,-73.2159816,2779.165139,86.70350352,"DEC_dt_1",2022-04-21,"Raw",0,3,7,5.6692476272583,4,"Towards"
"349",42.91542667,-73.21750986,2653.264452,87.69219778,"DEC_dt_1",2023-04-12,"Raw",0,3,7,3.49032688140869,4,"Towards"
"349",42.91542667,-73.21750986,2653.264452,87.69219778,"DEC_dt_1",2018-10-25,"Raw",0,3,7,3.49032688140869,4,"Towards"
"349",42.91542667,-73.21750986,2653.264452,87.69219778,"DEC_dt_1",2021-04-28,"Raw",0,3,7,3.49032688140869,4,"Towards"
"349",42.91542667,-73.21750986,2653.264452,87.69219778,"DEC_dt_1",2022-04-21,"Raw",0,3,7,3.49032688140869,4,"Towards"
"349",42.91542667,-73.21750986,2653.264452,87.69219778,"DEC_dt_1",2020-06-12,"Raw",0,3,7,3.49032688140869,4,"Towards"
"349",42.91542667,-73.21750986,2653.264452,87.69219778,"DEC_dt_1",2016-09-28,"Raw",0,3,7,3.49032688140869,4,"Towards"
"349",42.91542667,-73.21750986,2653.264452,87.69219778,"DEC_dt_1",2018-05-02,"Raw",0,3,7,3.49032688140869,4,"Towards"
"349",42.91542667,-73.21750986,2653.264452,87.69219778,"DEC_dt_1",2022-11-04,"Raw",0,3,7,3.49032688140869,4,"Towards"
"349",42.91542667,-73.21750986,2653.264452,87.69219778,"DEC_dt_1",2019-04-17,"Raw",0,3,7,3.49032688140869,4,"Towards"
"349",42.91542667,-73.21750986,2653.264452,87.69219778,"DEC_dt_1",2020-10-21,"Raw",0,3,7,3.49032688140869,4,"Towards"
"349",42.91542667,-73.21750986,2653.264452,87.69219778,"DEC_dt_1",2017-04-13,"Raw",0,3,7,3.49032688140869,4,"Towards"
"349",42.91542667,-73.21750986,2653.264452,87.69219778,"DEC_dt_1",2016-03-23,"Raw",0,3,7,3.49032688140869,4,"Towards"
"349",42.91542667,-73.21750986,2653.264452,87.69219778,"DEC_dt_1",2019-12-06,"Raw",0,3,7,3.49032688140869,4,"Towards"
"349",42.91542667,-73.21750986,2653.264452,87.69219778,"DEC_dt_1",2017-10-19,"Raw",0,3,7,3.49032688140869,4,"Towards"
"349",42.91542667,-73.21750986,2653.264452,87.69219778,"DEC_dt_1",2021-10-19,"Raw",0,3,7,3.49032688140869,4,"Towards"
"349",42.91542667,-73.21750986,2653.264452,87.69219778,"DEC_dt_1",2016-03-08,"Raw",14.4,3,7,3.49032688140869,4,"Towards"
"35",42.90905106,-73.24419537,816.8763473,165.3729023,"DEC_dt_1",2016-05-13,"POET Influent",72,5,1,1.96633434295654,-4,"Towards"
"35",42.90905106,-73.24419537,816.8763473,165.3729023,"DEC_dt_1",2017-07-06,"POET Influent",98,5,1,1.96633434295654,-4,"Towards"
"35",42.90905106,-73.24419537,816.8763473,165.3729023,"DEC_dt_1",2016-04-01,"POET Influent",79,5,1,1.96633434295654,-4,"Towards"
"35",42.90905106,-73.24419537,816.8763473,165.3729023,"DEC_dt_1",2016-06-15,"POET Influent",82,5,1,1.96633434295654,-4,"Towards"
"35",42.90905106,-73.24419537,816.8763473,165.3729023,"DEC_dt_1",2016-03-01,"Raw",62.3,5,1,1.96633434295654,-4,"Towards"
"35",42.90905106,-73.24419537,816.8763473,165.3729023,"DEC_dt_1",2018-07-30,"POET Influent",130,5,1,1.96633434295654,-4,"Towards"
"350",42.91439712,-73.21783539,2627.328066,90.50759828,"DEC_dt_1",2019-04-18,"Raw",0,3,6,4.76730823516846,3,"NA"
"350",42.91439712,-73.21783539,2627.328066,90.50759828,"DEC_dt_1",2021-12-06,"Raw",0,3,6,4.76730823516846,3,"NA"
"350",42.91439712,-73.21783539,2627.328066,90.50759828,"DEC_dt_1",2018-05-02,"Raw",0,3,6,4.76730823516846,3,"NA"
"350",42.91439712,-73.21783539,2627.328066,90.50759828,"DEC_dt_1",2017-10-19,"Raw",1.48,3,6,4.76730823516846,3,"NA"
"350",42.91439712,-73.21783539,2627.328066,90.50759828,"DEC_dt_1",2022-12-21,"Raw",0,3,6,4.76730823516846,3,"NA"
"350",42.91439712,-73.21783539,2627.328066,90.50759828,"DEC_dt_1",2016-06-01,"Raw",0,3,6,4.76730823516846,3,"NA"
"350",42.91439712,-73.21783539,2627.328066,90.50759828,"DEC_dt_1",2023-10-18,"Raw",0,3,6,4.76730823516846,3,"NA"
"350",42.91439712,-73.21783539,2627.328066,90.50759828,"DEC_dt_1",2019-11-14,"Raw",0,3,6,4.76730823516846,3,"NA"
"350",42.91439712,-73.21783539,2627.328066,90.50759828,"DEC_dt_1",2017-04-12,"Raw",2.12,3,6,4.76730823516846,3,"NA"
"350",42.91439712,-73.21783539,2627.328066,90.50759828,"DEC_dt_1",2021-06-30,"Raw",0,3,6,4.76730823516846,3,"NA"
"350",42.91439712,-73.21783539,2627.328066,90.50759828,"DEC_dt_1",2016-09-27,"Raw",8.9,3,6,4.76730823516846,3,"NA"
"351",42.91478455,-73.21823253,2594.076711,89.43008254,"DEC_dt_1",2017-04-12,"Raw",0,3,6,3.99215126037598,3,"NA"
"351",42.91478455,-73.21823253,2594.076711,89.43008254,"DEC_dt_1",2018-10-24,"Raw",0,3,6,3.99215126037598,3,"NA"
"351",42.91478455,-73.21823253,2594.076711,89.43008254,"DEC_dt_1",2018-05-02,"Raw",0,3,6,3.99215126037598,3,"NA"
"351",42.91478455,-73.21823253,2594.076711,89.43008254,"DEC_dt_1",2020-01-17,"Raw",0,3,6,3.99215126037598,3,"NA"
"351",42.91478455,-73.21823253,2594.076711,89.43008254,"DEC_dt_1",2021-11-03,"Raw",0,3,6,3.99215126037598,3,"NA"
"351",42.91478455,-73.21823253,2594.076711,89.43008254,"DEC_dt_1",2016-03-02,"Raw",0,3,6,3.99215126037598,3,"NA"
"351",42.91478455,-73.21823253,2594.076711,89.43008254,"DEC_dt_1",2021-05-11,"Raw",0,3,6,3.99215126037598,3,"NA"
"351",42.91478455,-73.21823253,2594.076711,89.43008254,"DEC_dt_1",2022-05-10,"Raw",0,3,6,3.99215126037598,3,"NA"
"351",42.91478455,-73.21823253,2594.076711,89.43008254,"DEC_dt_1",2019-04-17,"Raw",0,3,6,3.99215126037598,3,"NA"
"351",42.91478455,-73.21823253,2594.076711,89.43008254,"DEC_dt_1",2017-10-19,"Raw",0,3,6,3.99215126037598,3,"NA"
"351",42.91478455,-73.21823253,2594.076711,89.43008254,"DEC_dt_1",2016-09-27,"Raw",0,3,6,3.99215126037598,3,"NA"
"351",42.91478455,-73.21823253,2594.076711,89.43008254,"DEC_dt_1",2020-10-29,"Raw",0,3,6,3.99215126037598,3,"NA"
"351",42.91478455,-73.21823253,2594.076711,89.43008254,"DEC_dt_1",2022-11-11,"Raw",0,3,6,3.99215126037598,3,"NA"
"351",42.91478455,-73.21823253,2594.076711,89.43008254,"DEC_dt_1",2023-05-10,"Raw",0,3,6,3.99215126037598,3,"NA"
"352",42.91652024,-73.22037639,2424.418908,84.13950489,"DEC_dt_1",2021-10-28,"Raw",0,3,7,2.95583391189575,4,"Towards"
"352",42.91652024,-73.22037639,2424.418908,84.13950489,"DEC_dt_1",2018-05-29,"Raw",3.2,3,7,2.95583391189575,4,"Towards"
"352",42.91652024,-73.22037639,2424.418908,84.13950489,"DEC_dt_1",2021-05-07,"Raw",0,3,7,2.95583391189575,4,"Towards"
"352",42.91652024,-73.22037639,2424.418908,84.13950489,"DEC_dt_1",2016-09-27,"Raw",3.17,3,7,2.95583391189575,4,"Towards"
"352",42.91652024,-73.22037639,2424.418908,84.13950489,"DEC_dt_1",2016-03-08,"Raw",0,3,7,2.95583391189575,4,"Towards"
"352",42.91652024,-73.22037639,2424.418908,84.13950489,"DEC_dt_1",2023-10-12,"Raw",0,3,7,2.95583391189575,4,"Towards"
"352",42.91652024,-73.22037639,2424.418908,84.13950489,"DEC_dt_1",2019-12-31,"Raw",0,3,7,2.95583391189575,4,"Towards"
"352",42.91652024,-73.22037639,2424.418908,84.13950489,"DEC_dt_1",2017-04-13,"Raw",0,3,7,2.95583391189575,4,"Towards"
"352",42.91652024,-73.22037639,2424.418908,84.13950489,"DEC_dt_1",2022-04-29,"Raw",0,3,7,2.95583391189575,4,"Towards"
"352",42.91652024,-73.22037639,2424.418908,84.13950489,"DEC_dt_1",2020-05-21,"Raw",0,3,7,2.95583391189575,4,"Towards"
"352",42.91652024,-73.22037639,2424.418908,84.13950489,"DEC_dt_1",2017-12-04,"Raw",2.6,3,7,2.95583391189575,4,"Towards"
"352",42.91652024,-73.22037639,2424.418908,84.13950489,"DEC_dt_1",2020-10-27,"Raw",0,3,7,2.95583391189575,4,"Towards"
"352",42.91652024,-73.22037639,2424.418908,84.13950489,"DEC_dt_1",2022-11-11,"Raw",0,3,7,2.95583391189575,4,"Towards"
"352",42.91652024,-73.22037639,2424.418908,84.13950489,"DEC_dt_1",2018-11-20,"Raw",2.1,3,7,2.95583391189575,4,"Towards"
"352",42.91652024,-73.22037639,2424.418908,84.13950489,"DEC_dt_1",2023-05-09,"Raw",0,3,7,2.95583391189575,4,"Towards"
"352",42.91652024,-73.22037639,2424.418908,84.13950489,"DEC_dt_1",2019-04-11,"Raw",2.3,3,7,2.95583391189575,4,"Towards"
"353",42.9157306,-73.22026958,2428.783721,86.53293712,"DEC_dt_1",2017-04-14,"Raw",0,3,6,3.87422752380371,3,"NA"
"353",42.9157306,-73.22026958,2428.783721,86.53293712,"DEC_dt_1",2021-10-28,"Raw",0,3,6,3.87422752380371,3,"NA"
"353",42.9157306,-73.22026958,2428.783721,86.53293712,"DEC_dt_1",2016-09-27,"Raw",0,3,6,3.87422752380371,3,"NA"
"353",42.9157306,-73.22026958,2428.783721,86.53293712,"DEC_dt_1",2020-05-21,"Raw",0,3,6,3.87422752380371,3,"NA"
"353",42.9157306,-73.22026958,2428.783721,86.53293712,"DEC_dt_1",2020-10-27,"Raw",0,3,6,3.87422752380371,3,"NA"
"353",42.9157306,-73.22026958,2428.783721,86.53293712,"DEC_dt_1",2017-12-13,"Raw",0,3,6,3.87422752380371,3,"NA"
"353",42.9157306,-73.22026958,2428.783721,86.53293712,"DEC_dt_1",2018-11-05,"Raw",0,3,6,3.87422752380371,3,"NA"
"353",42.9157306,-73.22026958,2428.783721,86.53293712,"DEC_dt_1",2021-05-07,"Raw",0,3,6,3.87422752380371,3,"NA"
"353",42.9157306,-73.22026958,2428.783721,86.53293712,"DEC_dt_1",2018-05-24,"Raw",0,3,6,3.87422752380371,3,"NA"
"353",42.9157306,-73.22026958,2428.783721,86.53293712,"DEC_dt_1",2023-10-06,"Raw",0,3,6,3.87422752380371,3,"NA"
"353",42.9157306,-73.22026958,2428.783721,86.53293712,"DEC_dt_1",2019-04-11,"Raw",0,3,6,3.87422752380371,3,"NA"
"353",42.9157306,-73.22026958,2428.783721,86.53293712,"DEC_dt_1",2016-03-21,"Raw",0,3,6,3.87422752380371,3,"NA"
"353",42.9157306,-73.22026958,2428.783721,86.53293712,"DEC_dt_1",2023-05-09,"Raw",0,3,6,3.87422752380371,3,"NA"
"353",42.9157306,-73.22026958,2428.783721,86.53293712,"DEC_dt_1",2022-11-11,"Raw",0,3,6,3.87422752380371,3,"NA"
"353",42.9157306,-73.22026958,2428.783721,86.53293712,"DEC_dt_1",2022-04-29,"Raw",0,3,6,3.87422752380371,3,"NA"
"354",42.91517433,-73.22130505,2343.080288,88.13596955,"DEC_dt_1",2018-05-29,"Raw",0,3,6,3.45934820175171,3,"NA"
"354",42.91517433,-73.22130505,2343.080288,88.13596955,"DEC_dt_1",2020-06-12,"Raw",0,3,6,3.45934820175171,3,"NA"
"354",42.91517433,-73.22130505,2343.080288,88.13596955,"DEC_dt_1",2018-10-24,"Raw",0,3,6,3.45934820175171,3,"NA"
"354",42.91517433,-73.22130505,2343.080288,88.13596955,"DEC_dt_1",2019-04-11,"Raw",0,3,6,3.45934820175171,3,"NA"
"354",42.91517433,-73.22130505,2343.080288,88.13596955,"DEC_dt_1",2016-03-02,"Raw",0,3,6,3.45934820175171,3,"NA"
"354",42.91517433,-73.22130505,2343.080288,88.13596955,"DEC_dt_1",2021-05-07,"Raw",0,3,6,3.45934820175171,3,"NA"
"354",42.91517433,-73.22130505,2343.080288,88.13596955,"DEC_dt_1",2023-10-12,"Raw",0,3,6,3.45934820175171,3,"NA"
"354",42.91517433,-73.22130505,2343.080288,88.13596955,"DEC_dt_1",2020-11-03,"Raw",0,3,6,3.45934820175171,3,"NA"
"354",42.91517433,-73.22130505,2343.080288,88.13596955,"DEC_dt_1",2016-09-27,"Raw",0,3,6,3.45934820175171,3,"NA"
"354",42.91517433,-73.22130505,2343.080288,88.13596955,"DEC_dt_1",2017-04-14,"Raw",0,3,6,3.45934820175171,3,"NA"
"354",42.91517433,-73.22130505,2343.080288,88.13596955,"DEC_dt_1",2019-12-31,"Raw",0,3,6,3.45934820175171,3,"NA"
"354",42.91517433,-73.22130505,2343.080288,88.13596955,"DEC_dt_1",2022-04-29,"Raw",0,3,6,3.45934820175171,3,"NA"
"354",42.91517433,-73.22130505,2343.080288,88.13596955,"DEC_dt_1",2017-12-13,"Raw",0,3,6,3.45934820175171,3,"NA"
"354",42.91517433,-73.22130505,2343.080288,88.13596955,"DEC_dt_1",2021-10-28,"Raw",0,3,6,3.45934820175171,3,"NA"
"354",42.91517433,-73.22130505,2343.080288,88.13596955,"DEC_dt_1",2022-11-14,"Raw",0,3,6,3.45934820175171,3,"NA"
"354",42.91517433,-73.22130505,2343.080288,88.13596955,"DEC_dt_1",2023-04-17,"Raw",0,3,6,3.45934820175171,3,"NA"
"355",42.91465867,-73.22215405,2274.112833,89.74999227,"DEC_dt_1",2022-05-12,"Raw",0,3,5,2.58675217628479,2,"NA"
"355",42.91465867,-73.22215405,2274.112833,89.74999227,"DEC_dt_1",2022-11-22,"Raw",0,3,5,2.58675217628479,2,"NA"
"355",42.91465867,-73.22215405,2274.112833,89.74999227,"DEC_dt_1",2017-12-11,"Raw",0,3,5,2.58675217628479,2,"NA"
"355",42.91465867,-73.22215405,2274.112833,89.74999227,"DEC_dt_1",2017-04-14,"Raw",0,3,5,2.58675217628479,2,"NA"
"355",42.91465867,-73.22215405,2274.112833,89.74999227,"DEC_dt_1",2016-09-27,"Raw",0,3,5,2.58675217628479,2,"NA"
"355",42.91465867,-73.22215405,2274.112833,89.74999227,"DEC_dt_1",2023-04-06,"Raw",0,3,5,2.58675217628479,2,"NA"
"355",42.91465867,-73.22215405,2274.112833,89.74999227,"DEC_dt_1",2018-10-25,"Raw",0,3,5,2.58675217628479,2,"NA"
"355",42.91465867,-73.22215405,2274.112833,89.74999227,"DEC_dt_1",2020-01-27,"Raw",0,3,5,2.58675217628479,2,"NA"
"355",42.91465867,-73.22215405,2274.112833,89.74999227,"DEC_dt_1",2021-11-03,"Raw",0,3,5,2.58675217628479,2,"NA"
"355",42.91465867,-73.22215405,2274.112833,89.74999227,"DEC_dt_1",2020-11-03,"Raw",0,3,5,2.58675217628479,2,"NA"
"355",42.91465867,-73.22215405,2274.112833,89.74999227,"DEC_dt_1",2018-06-11,"Raw",0,3,5,2.58675217628479,2,"NA"
"355",42.91465867,-73.22215405,2274.112833,89.74999227,"DEC_dt_1",2023-10-12,"Raw",0,3,5,2.58675217628479,2,"NA"
"355",42.91465867,-73.22215405,2274.112833,89.74999227,"DEC_dt_1",2019-04-11,"Raw",0,3,5,2.58675217628479,2,"NA"
"355",42.91465867,-73.22215405,2274.112833,89.74999227,"DEC_dt_1",2016-03-02,"Raw",0,3,5,2.58675217628479,2,"NA"
"355",42.91465867,-73.22215405,2274.112833,89.74999227,"DEC_dt_1",2021-05-11,"Raw",0,3,5,2.58675217628479,2,"NA"
"356",42.91563338,-73.22178603,2304.694046,86.62971762,"DEC_dt_1",2018-11-07,"Raw",0,3,6,2.09523940086365,3,"NA"
"356",42.91563338,-73.22178603,2304.694046,86.62971762,"DEC_dt_1",2021-05-04,"Raw",0,3,6,2.09523940086365,3,"NA"
"356",42.91563338,-73.22178603,2304.694046,86.62971762,"DEC_dt_1",2018-06-11,"Raw",0,3,6,2.09523940086365,3,"NA"
"356",42.91563338,-73.22178603,2304.694046,86.62971762,"DEC_dt_1",2017-12-11,"Raw",0,3,6,2.09523940086365,3,"NA"
"356",42.91563338,-73.22178603,2304.694046,86.62971762,"DEC_dt_1",2016-03-08,"Raw",0,3,6,2.09523940086365,3,"NA"
"356",42.91563338,-73.22178603,2304.694046,86.62971762,"DEC_dt_1",2020-11-10,"Raw",0,3,6,2.09523940086365,3,"NA"
"356",42.91563338,-73.22178603,2304.694046,86.62971762,"DEC_dt_1",2019-04-19,"Raw",0,3,6,2.09523940086365,3,"NA"
"356",42.91563338,-73.22178603,2304.694046,86.62971762,"DEC_dt_1",2017-04-18,"Raw",0,3,6,2.09523940086365,3,"NA"
"357",42.91524356,-73.22286524,2215.752598,87.78023192,"DEC_dt_1",2017-12-04,"Raw",0,3,6,1.84879660606384,3,"NA"
"357",42.91524356,-73.22286524,2215.752598,87.78023192,"DEC_dt_1",2016-09-30,"Raw",0,3,6,1.84879660606384,3,"NA"
"357",42.91524356,-73.22286524,2215.752598,87.78023192,"DEC_dt_1",2021-05-11,"Raw",0,3,6,1.84879660606384,3,"NA"
"357",42.91524356,-73.22286524,2215.752598,87.78023192,"DEC_dt_1",2016-03-08,"Raw",0,3,6,1.84879660606384,3,"NA"
"357",42.91524356,-73.22286524,2215.752598,87.78023192,"DEC_dt_1",2022-11-14,"Raw",0,3,6,1.84879660606384,3,"NA"
"357",42.91524356,-73.22286524,2215.752598,87.78023192,"DEC_dt_1",2018-05-24,"Raw",0,3,6,1.84879660606384,3,"NA"
"357",42.91524356,-73.22286524,2215.752598,87.78023192,"DEC_dt_1",2018-10-25,"Raw",0,3,6,1.84879660606384,3,"NA"
"357",42.91524356,-73.22286524,2215.752598,87.78023192,"DEC_dt_1",2022-04-29,"Raw",0,3,6,1.84879660606384,3,"NA"
"357",42.91524356,-73.22286524,2215.752598,87.78023192,"DEC_dt_1",2017-04-18,"Raw",0,3,6,1.84879660606384,3,"NA"
"357",42.91524356,-73.22286524,2215.752598,87.78023192,"DEC_dt_1",2020-11-03,"Raw",0,3,6,1.84879660606384,3,"NA"
"357",42.91524356,-73.22286524,2215.752598,87.78023192,"DEC_dt_1",2023-10-13,"Raw",0,3,6,1.84879660606384,3,"NA"
"357",42.91524356,-73.22286524,2215.752598,87.78023192,"DEC_dt_1",2023-04-12,"Raw",0,3,6,1.84879660606384,3,"NA"
"357",42.91524356,-73.22286524,2215.752598,87.78023192,"DEC_dt_1",2019-12-05,"Raw",0,3,6,1.84879660606384,3,"NA"
"357",42.91524356,-73.22286524,2215.752598,87.78023192,"DEC_dt_1",2019-04-11,"Raw",0,3,6,1.84879660606384,3,"NA"
"357",42.91524356,-73.22286524,2215.752598,87.78023192,"DEC_dt_1",2021-11-03,"Raw",0,3,6,1.84879660606384,3,"NA"
"357",42.91524356,-73.22286524,2215.752598,87.78023192,"DEC_dt_1",2020-06-30,"Raw",0,3,6,1.84879660606384,3,"NA"
"358",42.91453149,-73.22323078,2186.531458,90.17280294,"DEC_dt_1",2020-11-03,"Raw",0,3,6,1.22184085845947,3,"NA"
"358",42.91453149,-73.22323078,2186.531458,90.17280294,"DEC_dt_1",2017-04-14,"Raw",0,3,6,1.22184085845947,3,"NA"
"358",42.91453149,-73.22323078,2186.531458,90.17280294,"DEC_dt_1",2019-04-03,"Raw",0,3,6,1.22184085845947,3,"NA"
"358",42.91453149,-73.22323078,2186.531458,90.17280294,"DEC_dt_1",2018-11-07,"Raw",0,3,6,1.22184085845947,3,"NA"
"358",42.91453149,-73.22323078,2186.531458,90.17280294,"DEC_dt_1",2023-04-06,"Raw",0,3,6,1.22184085845947,3,"NA"
"358",42.91453149,-73.22323078,2186.531458,90.17280294,"DEC_dt_1",2021-05-11,"Raw",0,3,6,1.22184085845947,3,"NA"
"358",42.91453149,-73.22323078,2186.531458,90.17280294,"DEC_dt_1",2023-10-13,"Raw",0,3,6,1.22184085845947,3,"NA"
"358",42.91453149,-73.22323078,2186.531458,90.17280294,"DEC_dt_1",2017-12-13,"Raw",0,3,6,1.22184085845947,3,"NA"
"358",42.91453149,-73.22323078,2186.531458,90.17280294,"DEC_dt_1",2022-11-22,"Raw",0,3,6,1.22184085845947,3,"NA"
